date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:07:04	24873/24873	---MCZ	200	added ('OK')	text/css	date:Wed,%2010%20Feb%202021%2015:40:40%20GMT	https://kringle.cash/wsc-plugin/plugin/merchantlocations/css/main.min.css	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/wsc-plugin/plugin/merchantlocations/css/main.min.css	(from https://kringle.cash/merchant_locations.php)
13:07:05	4689/4689	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Mar%202024%2012:07:07%20GMT	https://kringle.cash/cdn-cgi/l/email-protection	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/cdn-cgi/l/email-protection.html	(from https://kringle.cash/merchant_locations.php)
13:07:05	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265f099fc-4d7%22	https://kringle.cash/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://kringle.cash/merchant_locations.php)
13:07:05	779799/779799	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Dec%202021%2001:01:51%20GMT	https://kringle.cash/wsc-plugin/plugin/merchantlocations/images/spendmerch.jpg	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/wsc-plugin/plugin/merchantlocations/images/spendmerch.jpg	(from https://kringle.cash/merchant_locations.php)
13:07:06	3300/3300	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2010%20Feb%202021%2015:40:46%20GMT	https://kringle.cash/wsc-plugin/plugin/merchantlocations/js/customElements.js	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/wsc-plugin/plugin/merchantlocations/js/customElements.js	(from https://kringle.cash/merchant_locations.php)
13:07:06	21797/21797	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2010%20Feb%202021%2015:40:46%20GMT	https://kringle.cash/wsc-plugin/plugin/merchantlocations/js/searchMerchants.js?v=1.0	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/wsc-plugin/plugin/merchantlocations/js/searchMerchantsc619.js	(from https://kringle.cash/merchant_locations.php)
13:07:07	2807/2807	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2030%20Oct%202020%2021:33:44%20GMT	https://kringle.cash/code/js/_main_menu.js?random=65fad151daa3e	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/code/js/_main_menu971e.js	(from https://kringle.cash/merchant_locations.php)
13:07:07	1150/1150	---MCZ	200	added ('OK')	image/x-icon	date:Fri,%2024%20Jul%202020%2018:43:05%20GMT	https://kringle.cash/favicon.ico	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/favicon.ico	(from https://kringle.cash/publicnotice.php)
13:07:07	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2020%20Mar%202024%2012:07:09%20GMT	https://kringle.cash/js/jquery.js	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/js/jquery.js	(from https://kringle.cash/publicnotice.php)
13:07:07	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2020%20Mar%202024%2012:07:10%20GMT	https://kringle.cash/js/bootstrap.js	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/js/bootstrap.js	(from https://kringle.cash/publicnotice.php)
13:07:08	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2020%20Mar%202024%2012:07:10%20GMT	https://kringle.cash/css/style.css	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/css/style.css	(from https://kringle.cash/publicnotice.php)
13:07:08	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2020%20Mar%202024%2012:07:10%20GMT	https://kringle.cash/css/ownstyle.css	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/css/ownstyle.css	(from https://kringle.cash/publicnotice.php)
13:07:08	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2020%20Mar%202024%2012:07:10%20GMT	https://kringle.cash/css/mystyle.css	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/css/mystyle.css	(from https://kringle.cash/publicnotice.php)
13:07:09	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2020%20Mar%202024%2012:07:11%20GMT	https://kringle.cash/css/info1.css	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/css/info1.css	(from https://kringle.cash/publicnotice.php)
13:07:09	106611/106611	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jul%202020%2018:44:01%20GMT	https://kringle.cash/images/notice_back.jpg	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/images/notice_back.jpg	(from https://kringle.cash/publicnotice.php)
13:07:09	337469/337469	---M--	200	added ('OK')	image/gif	date:Fri,%2024%20Jul%202020%2018:43:05%20GMT	https://kringle.cash/images/KringleCoin.gif	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/images/KringleCoin.gif	(from https://kringle.cash/publicnotice.php)
13:07:10	753255/753255	---M--	200	added ('OK')	application/pdf	date:Fri,%2024%20Jul%202020%2018:43:11%20GMT	https://kringle.cash/PublicNotice.pdf	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/PublicNotice.pdf	(from https://kringle.cash/publicnotice.php)
13:07:11	906226/906226	---M--	200	added ('OK')	application/pdf	date:Fri,%2024%20Jul%202020%2018:43:11%20GMT	https://kringle.cash/KringleSocietyMissionStatement.pdf	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/KringleSocietyMissionStatement.pdf	(from https://kringle.cash/publicnotice.php)
13:07:14	2213509/2213509	---M--	200	added ('OK')	application/pdf	date:Fri,%2024%20Jul%202020%2018:43:11%20GMT	https://kringle.cash/ArticlesofAssociation.pdf	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/ArticlesofAssociation.pdf	(from https://kringle.cash/publicnotice.php)
13:07:15	21322/21322	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Mar%202024%2012:07:17%20GMT	https://kringle.cash/terms_of_use.php	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/terms_of_use.html	(from https://kringle.cash/publicnotice.php)
13:07:15	6784485/6784485	---M--	200	added ('OK')	application/pdf	date:Fri,%2024%20Jul%202020%2018:43:11%20GMT	https://kringle.cash/SEC-WritofExecutionandRecord1.14.2019-final.pdf	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/SEC-WritofExecutionandRecord1.14.2019-final.pdf	(from https://kringle.cash/publicnotice.php)
13:07:15	10719/10719	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Mar%202024%2012:07:18%20GMT	https://kringle.cash/privacy_policy.php	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/privacy_policy.html	(from https://kringle.cash/publicnotice.php)
13:07:16	4592989/4592989	---M--	200	added ('OK')	application/pdf	date:Fri,%2024%20Jul%202020%2018:43:11%20GMT	https://kringle.cash/SEC-WritofResolution1.14.2019-final.pdf	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/SEC-WritofResolution1.14.2019-final.pdf	(from https://kringle.cash/publicnotice.php)
13:07:17	3241539/3241539	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jul%202020%2018:43:14%20GMT	https://kringle.cash/images/PublicNotice.png	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/images/PublicNotice.png	(from https://kringle.cash/publicnotice.php)
13:07:17	84804/84804	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jul%202020%2018:43:16%20GMT	https://kringle.cash/images/aaa1.png	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/images/aaa1.png	(from https://kringle.cash/publicnotice.php)
13:07:17	1842798/1842798	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jul%202020%2018:43:14%20GMT	https://kringle.cash/images/KringleSocietyMissionStatement.png	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/images/KringleSocietyMissionStatement.png	(from https://kringle.cash/publicnotice.php)
13:07:18	609/609	---MCZ	200	added ('OK')	text/css	date:Fri,%2024%20Jul%202020%2018:43:05%20GMT	https://kringle.cash/content/css/login.css	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/content/css/login.css	(from https://kringle.cash/portal/login.php?redirect=/portal/)
13:07:18	26318/26318	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Sep%202023%2016:34:22%20GMT	https://kringle.cash/content/img/SBC-100.png	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/content/img/SBC-100.png	(from https://kringle.cash/portal/login.php?redirect=/portal/)
13:07:18	774282/774282	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jul%202020%2018:43:14%20GMT	https://kringle.cash/images/ArticlesofAssociation1.png	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/images/ArticlesofAssociation1.png	(from https://kringle.cash/publicnotice.php)
13:07:18	81953/81953	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Mar%202024%2012:07:20%20GMT	https://kringle.cash/registration_form.php?link=theadmin	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/registration_form18b7.html	(from https://kringle.cash/portal/login.php?redirect=/portal/)
13:07:19	7945/7945	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Mar%202024%2012:07:21%20GMT	https://kringle.cash/portal/login_bfr.php	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/portal/login_bfr.html	(from https://kringle.cash/portal/login.php?redirect=/portal/)
13:07:19	536377/536377	---M--	200	added ('OK')	application/pdf	date:Fri,%2024%20Jul%202020%2018:43:11%20GMT	https://kringle.cash/A-Team%20Payment.pdf	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/A-Team%20Payment.pdf	(from https://kringle.cash/portal/login.php?redirect=/portal/)
13:07:19	319025/319025	---M--	200	added ('OK')	application/pdf	date:Fri,%2024%20Jul%202020%2018:44:39%20GMT	https://kringle.cash/pdfeducation/password%20reset%20tutorial.pdf	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/pdfeducation/password%20reset%20tutorial.pdf	(from https://kringle.cash/portal/login.php?redirect=/portal/)
13:07:20	229279/229279	---M--	200	added ('OK')	application/pdf	date:Fri,%2024%20Jul%202020%2018:44:39%20GMT	https://kringle.cash/pdfeducation/Email%20desk%20tutorial.pdf	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/pdfeducation/Email%20desk%20tutorial.pdf	(from https://kringle.cash/portal/login.php?redirect=/portal/)
13:07:21	12463/12463	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03fbd-30af%22	https://cdnjs.cloudflare.com/ajax/libs/react/16.13.1/umd/react.production.min.js	C:/My%20Web%20Sites/https___kringle.cash_/cdnjs.cloudflare.com/ajax/libs/react/16.13.1/umd/react.production.min.js	(from https://kringle.cash/portal/login.php?redirect=/portal/)
13:07:21	118656/118656	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03fb8-1cf80%22	https://cdnjs.cloudflare.com/ajax/libs/react-dom/16.13.1/umd/react-dom.production.min.js	C:/My%20Web%20Sites/https___kringle.cash_/cdnjs.cloudflare.com/ajax/libs/react-dom/16.13.1/umd/react-dom.production.min.js	(from https://kringle.cash/portal/login.php?redirect=/portal/)
13:07:21	2807/2807	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2030%20Oct%202020%2021:33:44%20GMT	https://kringle.cash/code/js/_main_menu.js?random=65fad156c80c8	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/code/js/_main_menu8b57.js	(from https://kringle.cash/portal/login.php?redirect=/portal/)
13:07:22	884/884	---MC-	200	added ('OK')	text/javascript	date:Wed,%2020%20Mar%202024%2012:07:24%20GMT	https://www.google.com/recaptcha/api.js?render=6Lc-WwYkAAAAAPQ09GeF97hcv4c1zM706MrEUwyi	C:/My%20Web%20Sites/https___kringle.cash_/www.google.com/recaptcha/api835c.js	(from https://kringle.cash/portal/login.php?redirect=/portal/)
13:07:22	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2020%20Mar%202024%2012:07:24%20GMT	https://kringle.cash/portal/POST	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/portal/POST	(from https://kringle.cash/portal/login.php?redirect=/portal/)
13:07:23	0/0	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Mar%202024%2012:07:25%20GMT	https://kringle.cash/portal/logweberror.php	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/portal/logweberror.html	(from https://kringle.cash/portal/login.php?redirect=/portal/)
13:07:23	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2020%20Mar%202024%2012:07:25%20GMT	https://kringle.cash/ambassador-goodwill/img/logo.png	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/ambassador-goodwill/img/logo.png	(from https://kringle.cash/ambassador-goodwill/css/style.css)
13:07:29	2807/2807	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2030%20Oct%202020%2021:33:44%20GMT	https://kringle.cash/code/js/_main_menu.js?random=65fad1752f896	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/code/js/_main_menue32c.js	(from https://kringle.cash/terms_of_use.php)
13:07:30	2807/2807	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2030%20Oct%202020%2021:33:44%20GMT	https://kringle.cash/code/js/_main_menu.js?random=65fad1760589b	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/code/js/_main_menu4aae.js	(from https://kringle.cash/privacy_policy.php)
13:07:30	76247/76247	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Mar%202024%2012:07:32%20GMT	https://kringle.cash/goodwill.php	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/goodwill.html	(from https://kringle.cash/registration_form.php?link=theadmin)
13:07:30	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2020%20Mar%202024%2012:07:32%20GMT	https://kringle.cash/portal/merchant_locations.php	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/portal/merchant_locations.php	(from https://kringle.cash/registration_form.php?link=theadmin)
13:07:31	16284/16284	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Mar%202024%2012:07:33%20GMT	https://kringle.cash/portal/login.php?redirect=/portal/merchant_locations.php	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/portal/login1b76.html	(from https://kringle.cash/registration_form.php?link=theadmin)
13:07:31	3536/3536	---MCZ	200	added ('OK')	text/css	date:Fri,%2024%20Jul%202020%2018:43:05%20GMT	https://kringle.cash/content/css/registration_form.css?v7	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/content/css/registration_forme6dd.css	(from https://kringle.cash/registration_form.php?link=theadmin)
13:07:31	291/291	---MCZ	200	added ('OK')	text/css	date:Fri,%2024%20Jul%202020%2018:43:05%20GMT	https://kringle.cash/css/face.css?v65fad178d19a4	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/css/face11f8.css	(from https://kringle.cash/registration_form.php?link=theadmin)
13:07:35	2739/2739	---M--	200	added ('OK')	application/javascript	date:Wed,%2028%20Jun%202017%2009:37:12%20GMT	http://rf.revolvermaps.com/0/0/2.js?i=54h3q22imgc&m=8&s=130&c=ff0000&t=1	C:/My%20Web%20Sites/https___kringle.cash_/rf.revolvermaps.com/0/0/26506.js	(from https://kringle.cash/registration_form.php?link=theadmin)
13:07:35	171785/171785	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20Jun%202022%2022:57:41%20GMT	https://kringle.cash/content/img/photo_2022-06-30_15-21-19.jpg	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/content/img/photo_2022-06-30_15-21-19.jpg	(from https://kringle.cash/registration_form.php?link=theadmin)
13:07:35	3662/3662	---MCZ	200	added ('OK')	text/css	date:Wed,%2010%20Feb%202021%2015:40:30%20GMT	https://kringle.cash/wsc-plugin/plugin/chatpublic/css/main.css	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/wsc-plugin/plugin/chatpublic/css/main.css	(from https://kringle.cash/registration_form.php?link=theadmin)
13:07:35	11000/11000	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2010%20Feb%202021%2015:40:32%20GMT	https://kringle.cash/wsc-plugin/plugin/chatpublic/js/app.js	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/wsc-plugin/plugin/chatpublic/js/app.js	(from https://kringle.cash/registration_form.php?link=theadmin)
13:07:36	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2020%20Mar%202024%2012:07:38%20GMT	https://kringle.cash/portal/merchant_registration.php	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/portal/merchant_registration.php	(from https://kringle.cash/registration_form.php?link=theadmin)
13:07:36	16287/16287	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Mar%202024%2012:07:38%20GMT	https://kringle.cash/portal/login.php?redirect=/portal/merchant_registration.php	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/portal/logine5f6.html	(from https://kringle.cash/registration_form.php?link=theadmin)
13:07:36	6131/6131	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Mar%202024%2012:07:38%20GMT	https://kringle.cash/registration_complete.php	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/registration_complete.html	(from https://kringle.cash/registration_form.php?link=theadmin)
13:07:36	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2020%20Mar%202024%2012:07:39%20GMT	https://kringle.cash/POST	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/POST	(from https://kringle.cash/registration_form.php?link=theadmin)
13:07:37	21825/21825	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jul%202020%2018:43:12%20GMT	https://kringle.cash/content/img/logo_100.png	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/content/img/logo_100.png	(from https://kringle.cash/portal/login_bfr.php)
13:07:37	10790/10790	---MC-	302	error ('Found')	text/html	date:Wed,%2020%20Mar%202024%2012:07:39%20GMT	https://kringle.cash/registration_step1.php	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/registration_step1.php	(from https://kringle.cash/portal/login_bfr.php)
13:07:38	81575/81575	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Mar%202024%2012:07:40%20GMT	https://kringle.cash/registration_form.php	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/registration_form.html	(from https://kringle.cash/portal/login_bfr.php)
13:07:38	2807/2807	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2030%20Oct%202020%2021:33:44%20GMT	https://kringle.cash/code/js/_main_menu.js?random=65fad17924a4b	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/code/js/_main_menu74ab.js	(from https://kringle.cash/portal/login_bfr.php)
13:07:38	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2020%20Mar%202024%2012:07:40%20GMT	https://kringle.cash/portal/index.php	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/portal/index.php	(from https://kringle.cash/portal/login_bfr.php)
13:07:45	16271/16271	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Mar%202024%2012:07:41%20GMT	https://kringle.cash/portal/login.php?redirect=/portal/index.php	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/portal/login7f21.html	(from https://kringle.cash/portal/login_bfr.php)
13:07:46	291181/291181	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jul%202020%2018:43:11%20GMT	https://kringle.cash/Kringle-armorial-1A--doc-version.png	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/Kringle-armorial-1A--doc-version.png	(from https://kringle.cash/goodwill.php)
13:07:46	154493/154493	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Mar%202022%2002:35:33%20GMT	https://kringle.cash/content/img/photo_2022-03-30_18-53-21.jpg	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/content/img/photo_2022-03-30_18-53-21.jpg	(from https://kringle.cash/goodwill.php)
13:07:46	146092/146092	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Mar%202022%2023:53:46%20GMT	https://kringle.cash/goodwill/photo_2022-03-16_16-52-11.jpg	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/goodwill/photo_2022-03-16_16-52-11.jpg	(from https://kringle.cash/goodwill.php)
13:07:48	232398/232398	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Mar%202022%2000:29:51%20GMT	https://kringle.cash/content/img/syed.jpeg	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/content/img/syed.jpg	(from https://kringle.cash/goodwill.php)
13:07:50	38249/38249	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jan%202022%2002:08:30%20GMT	https://kringle.cash/content/img/photo_2022-01-27_18-30-06.jpg	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/content/img/photo_2022-01-27_18-30-06.jpg	(from https://kringle.cash/goodwill.php)
13:07:51	836782/836782	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Mar%202022%2007:26:13%20GMT	https://kringle.cash/content/img/Goodwill/innocentreceipt/1.jpg	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/content/img/Goodwill/innocentreceipt/1.jpg	(from https://kringle.cash/goodwill.php)
13:07:52	695546/695546	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Mar%202022%2007:26:15%20GMT	https://kringle.cash/content/img/Goodwill/innocentreceipt/2.jpg	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/content/img/Goodwill/innocentreceipt/2.jpg	(from https://kringle.cash/goodwill.php)
13:07:52	106680/106680	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Mar%202022%2007:26:13%20GMT	https://kringle.cash/content/img/Goodwill/innocentreceipt/5.jpg	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/content/img/Goodwill/innocentreceipt/5.jpg	(from https://kringle.cash/goodwill.php)
13:07:52	838353/838353	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Mar%202022%2007:26:15%20GMT	https://kringle.cash/content/img/Goodwill/innocentreceipt/3.jpg	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/content/img/Goodwill/innocentreceipt/3.jpg	(from https://kringle.cash/goodwill.php)
13:07:53	668442/668442	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Mar%202022%2007:26:15%20GMT	https://kringle.cash/content/img/Goodwill/innocentreceipt/6.jpg	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/content/img/Goodwill/innocentreceipt/6.jpg	(from https://kringle.cash/goodwill.php)
13:07:53	75447/75447	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202022%2007:26:14%20GMT	https://kringle.cash/content/img/Goodwill/innocentreceipt/8.png	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/content/img/Goodwill/innocentreceipt/8.png	(from https://kringle.cash/goodwill.php)
13:07:54	950546/950546	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Mar%202022%2007:26:15%20GMT	https://kringle.cash/content/img/Goodwill/innocentreceipt/4.jpg	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/content/img/Goodwill/innocentreceipt/4.jpg	(from https://kringle.cash/goodwill.php)
13:07:54	827059/827059	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Mar%202022%2007:26:15%20GMT	https://kringle.cash/content/img/Goodwill/innocentreceipt/7.jpg	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/content/img/Goodwill/innocentreceipt/7.jpg	(from https://kringle.cash/goodwill.php)
13:07:54	208714/208714	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Mar%202022%2009:48:37%20GMT	https://kringle.cash/content/img/Goodwill/Innocent%20Step%201/1.jpg	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/content/img/Goodwill/Innocent%20Step%201/1.jpg	(from https://kringle.cash/goodwill.php)
13:07:55	168375/168375	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Mar%202022%2009:48:39%20GMT	https://kringle.cash/content/img/Goodwill/Innocent%20Step%201/3.jpg	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/content/img/Goodwill/Innocent%20Step%201/3.jpg	(from https://kringle.cash/goodwill.php)
13:07:55	214192/214192	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Mar%202022%2000:35:36%20GMT	https://kringle.cash/content/img/saleh.jpeg	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/content/img/saleh.jpg	(from https://kringle.cash/goodwill.php)
13:07:55	178608/178608	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Mar%202022%2009:48:38%20GMT	https://kringle.cash/content/img/Goodwill/Innocent%20Step%201/2.jpg	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/content/img/Goodwill/Innocent%20Step%201/2.jpg	(from https://kringle.cash/goodwill.php)
13:07:55	182330/182330	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Mar%202022%2009:48:39%20GMT	https://kringle.cash/content/img/Goodwill/Innocent%20Step%201/4.jpg	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/content/img/Goodwill/Innocent%20Step%201/4.jpg	(from https://kringle.cash/goodwill.php)
13:07:56	188504/188504	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Mar%202022%2009:48:39%20GMT	https://kringle.cash/content/img/Goodwill/Innocent%20Step%201/5.jpg	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/content/img/Goodwill/Innocent%20Step%201/5.jpg	(from https://kringle.cash/goodwill.php)
13:07:56	227756/227756	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Mar%202022%2009:48:39%20GMT	https://kringle.cash/content/img/Goodwill/Innocent%20Step%201/6.jpg	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/content/img/Goodwill/Innocent%20Step%201/6.jpg	(from https://kringle.cash/goodwill.php)
13:07:57	155110/155110	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Mar%202022%2009:48:39%20GMT	https://kringle.cash/content/img/Goodwill/Innocent%20Step%201/8.jpg	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/content/img/Goodwill/Innocent%20Step%201/8.jpg	(from https://kringle.cash/goodwill.php)
13:07:57	164318/164318	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Mar%202022%2009:48:39%20GMT	https://kringle.cash/content/img/Goodwill/Innocent%20Step%201/9.jpg	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/content/img/Goodwill/Innocent%20Step%201/9.jpg	(from https://kringle.cash/goodwill.php)
13:07:58	94486/94486	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Mar%202022%2009:48:38%20GMT	https://kringle.cash/content/img/Goodwill/Innocent%20Step%201/10.jpg	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/content/img/Goodwill/Innocent%20Step%201/10.jpg	(from https://kringle.cash/goodwill.php)
13:07:58	100913/100913	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Mar%202022%2009:48:38%20GMT	https://kringle.cash/content/img/Goodwill/Innocent%20Step%201/11.jpg	C:/My%20Web%20Sites/https___kringle.cash_/kringle.cash/content/img/Goodwill/Innocent%20Step%201/11.jpg	(from https://kringle.cash/goodwill.php)
